Range Time (seconds),Specific Impulse
619.1000000000139,4203.425022583552
619.2000000000139,4203.374435411014
619.3000000000139,4203.323848238476
619.400000000014,4203.273261065937
619.500000000014,4203.222673893399
619.600000000014,4203.1720867208605
619.700000000014,4203.121499548322
619.800000000014,4203.070912375783
619.9000000000141,4203.020325203245
620.0000000000141,4202.969738030707
620.1000000000141,4202.919150858168
620.2000000000141,4202.86856368563
620.3000000000142,4202.817976513092
620.4000000000142,4202.767389340554
620.5000000000142,4202.7168021680145
620.6000000000142,4202.666214995476
620.7000000000143,4202.615627822938
620.8000000000143,4202.565040650399
620.9000000000143,4202.514453477861
621.0000000000143,4202.463866305323
621.1000000000143,4202.413279132785
621.2000000000144,4202.362691960246
621.3000000000144,4202.3121047877075
621.4000000000144,4202.261517615169
621.5000000000144,4202.21093044263
621.6000000000145,4202.160343270092
621.7000000000145,4202.109756097554
621.8000000000145,4202.059168925016
621.9000000000145,4202.008581752477
622.0000000000146,4201.957994579939
622.1000000000146,4201.907407407401
622.2000000000146,4201.8568202348615
622.3000000000146,4201.806233062323
622.4000000000146,4201.755645889785
622.5000000000147,4201.705058717247
622.6000000000147,4201.654471544708
622.7000000000147,4201.60388437217
622.8000000000147,4201.553297199632
622.9000000000148,4201.502710027094
623.0000000000148,4201.452122854555
623.1000000000148,4201.401535682016
623.2000000000148,4201.350948509478
623.3000000000148,4201.300361336939
623.4000000000149,4201.249774164401
623.5000000000149,4201.199186991863
623.6000000000149,4201.148599819325
623.7000000000149,4201.098012646786
623.800000000015,4201.047425474248
623.900000000015,4200.996838301709
624.000000000015,4200.94625112917
624.100000000015,4200.895663956632
624.200000000015,4200.845076784094
624.3000000000151,4200.794489611556
624.4000000000151,4200.743902439017
624.5000000000151,4200.693315266479
624.6000000000151,4200.642728093941
624.7000000000152,4200.592140921402
624.8000000000152,4200.541553748863
624.9000000000152,4200.490966576325
625.0000000000152,4200.440379403787
625.1000000000153,4200.389792231248
625.2000000000153,4200.33920505871
625.3000000000153,4200.288617886172
625.4000000000153,4200.238030713633
625.5000000000153,4200.187443541095
625.6000000000154,4200.136856368556
625.7000000000154,4200.086269196018
625.8000000000154,4200.035682023479
625.9000000000154,4199.985094850941
626.0000000000155,4199.934507678403
626.1000000000155,4199.883920505864
626.2000000000155,4199.833333333326
626.3000000000155,4199.782746160788
626.4000000000156,4199.7321589882495
626.5000000000156,4199.68157181571
626.6000000000156,4199.630984643172
626.7000000000156,4199.580397470634
626.8000000000156,4199.529810298095
626.9000000000157,4199.479223125557
627.0000000000157,4199.428635953019
627.1000000000157,4199.378048780481
627.2000000000157,4199.327461607942
627.3000000000158,4199.276874435403
627.4000000000158,4199.226287262865
627.5000000000158,4199.175700090326
627.6000000000158,4199.125112917788
627.7000000000158,4199.07452574525
627.8000000000159,4199.023938572712
627.9000000000159,4198.973351400173
628.0000000000159,4198.922764227635
628.1000000000159,4198.8721770550965
628.200000000016,4198.821589882557
628.300000000016,4198.771002710019
628.400000000016,4198.720415537481
628.500000000016,4198.669828364943
628.600000000016,4198.619241192404
628.7000000000161,4198.568654019866
628.8000000000161,4198.518066847328
628.9000000000161,4198.467479674789
629.0000000000161,4198.41689250225
629.1000000000162,4198.366305329712
629.2000000000162,4198.315718157174
629.3000000000162,4198.265130984635
629.4000000000162,4198.214543812097
629.5000000000163,4198.163956639559
629.6000000000163,4198.11336946702
629.7000000000163,4198.062782294482
629.8000000000163,4198.0121951219435
629.9000000000163,4197.961607949405
630.0000000000164,4197.911020776866
630.1000000000164,4197.860433604328
630.2000000000164,4197.80984643179
630.3000000000164,4197.759259259251
630.4000000000165,4197.708672086713
630.5000000000165,4197.658084914175
630.6000000000165,4197.6074977416365
630.7000000000165,4197.559024390241
630.8000000000166,4197.534742547422
630.9000000000166,4197.510460704603
631.0000000000166,4197.4861788617845
631.1000000000166,4197.461897018967
631.2000000000166,4197.437615176148
631.3000000000167,4197.413333333329
631.4000000000167,4197.3890514905115
631.5000000000167,4197.364769647693
631.6000000000167,4197.340487804874
631.7000000000168,4197.316205962056
631.8000000000168,4197.291924119238
631.9000000000168,4197.267642276419
632.0000000000168,4197.2433604336
632.1000000000168,4197.219078590782
632.2000000000169,4197.194796747964
632.3000000000169,4197.170514905145
632.4000000000169,4197.146233062327
632.5000000000169,4197.121951219508
632.600000000017,4197.09766937669
632.700000000017,4197.073387533872
632.800000000017,4197.049105691053
632.900000000017,4197.0248238482345
633.000000000017,4197.000542005416
633.1000000000171,4196.976260162598
633.2000000000171,4196.951978319779
633.3000000000171,4196.927696476961
633.4000000000171,4196.903414634143
633.5000000000172,4196.879132791324
633.6000000000172,4196.854850948505
633.7000000000172,4196.830569105687
633.8000000000172,4196.806287262869
633.9000000000173,4196.78200542005
634.0000000000173,4196.757723577231
634.1000000000173,4196.733441734414
634.2000000000173,4196.709159891595
634.3000000000173,4196.684878048776
634.4000000000174,4196.660596205958
634.5000000000174,4196.63631436314
634.6000000000174,4196.612032520321
634.7000000000174,4196.587750677502
634.8000000000175,4196.5634688346845
634.9000000000175,4196.539186991866
635.0000000000175,4196.514905149047
635.1000000000175,4196.490623306229
635.2000000000176,4196.466341463411
635.3000000000176,4196.442059620592
635.4000000000176,4196.417777777774
635.5000000000176,4196.393495934955
635.6000000000176,4196.369214092137
635.7000000000177,4196.344932249318
635.8000000000177,4196.3206504065
635.9000000000177,4196.296368563681
636.0000000000177,4196.272086720863
636.1000000000178,4196.247804878045
636.2000000000178,4196.223523035226
636.3000000000178,4196.1992411924075
636.4000000000178,4196.17495934959
636.5000000000178,4196.150677506771
636.6000000000179,4196.126395663952
636.7000000000179,4196.102113821134
636.8000000000179,4196.077831978316
636.9000000000179,4196.053550135497
637.000000000018,4196.029268292678
637.100000000018,4196.004986449861
637.200000000018,4195.980704607042
637.300000000018,4195.956422764223
637.400000000018,4195.932140921404
637.5000000000181,4195.907859078587
637.6000000000181,4195.883577235768
637.7000000000181,4195.859295392949
637.8000000000181,4195.835013550131
637.9000000000182,4195.810731707313
638.0000000000182,4195.786449864494
638.1000000000182,4195.762168021676
638.2000000000182,4195.7378861788575
638.3000000000183,4195.713604336039
638.4000000000183,4195.68932249322
638.5000000000183,4195.665040650402
638.6000000000183,4195.640758807584
638.7000000000183,4195.616476964765
638.8000000000184,4195.592195121947
638.9000000000184,4195.567913279128
639.0000000000184,4195.54363143631
639.1000000000184,4195.519349593492
639.2000000000185,4195.495067750673
639.3000000000185,4195.470785907854
639.4000000000185,4195.446504065036
639.5000000000185,4195.422222222218
639.6000000000186,4195.397940379399
639.7000000000186,4195.3736585365805
639.8000000000186,4195.349376693763
639.9000000000186,4195.325094850944
640.0000000000186,4195.300813008125
640.1000000000187,4195.2765311653075
640.2000000000187,4195.252249322489
640.3000000000187,4195.22796747967
640.4000000000187,4195.203685636851
640.5000000000188,4195.1794037940335
640.6000000000188,4195.155121951215
640.7000000000188,4195.130840108396
640.8000000000188,4195.121951219512
640.9000000000188,4195.121951219512
641.0000000000189,4195.121951219512
641.1000000000189,4195.121951219512
641.2000000000189,4195.121951219512
641.3000000000189,4195.121951219512
641.400000000019,4195.121951219512
641.500000000019,4195.121951219512
641.600000000019,4195.121951219512
641.700000000019,4195.121951219512
641.800000000019,4195.121951219512
641.9000000000191,4195.121951219512
642.0000000000191,4195.121951219512
642.1000000000191,4195.121951219512
642.2000000000191,4195.121951219512
642.3000000000192,4195.121951219512
642.4000000000192,4195.121951219512
642.5000000000192,4195.121951219512
642.6000000000192,4195.121951219512
642.7000000000193,4195.121951219512
642.8000000000193,4195.121951219512
642.9000000000193,4195.121951219512
643.0000000000193,4195.121951219512
643.1000000000193,4195.121951219512
643.2000000000194,4195.121951219512
643.3000000000194,4195.121951219512
643.4000000000194,4195.121951219512
643.5000000000194,4195.121951219512
643.6000000000195,4195.121951219512
643.7000000000195,4195.121951219512
643.8000000000195,4195.121951219512
643.9000000000195,4195.121951219512
644.0000000000196,4195.121951219512
644.1000000000196,4195.121951219512
644.2000000000196,4195.121951219512
644.3000000000196,4195.121951219512
644.4000000000196,4195.121951219512
644.5000000000197,4195.121951219512
644.6000000000197,4195.121951219512
644.7000000000197,4195.121951219512
644.8000000000197,4195.121951219512
644.9000000000198,4195.121951219512
645.0000000000198,4195.121951219512
645.1000000000198,4195.121951219512
645.2000000000198,4195.121951219512
645.3000000000198,4195.121951219512
645.4000000000199,4195.121951219512
645.5000000000199,4195.121951219512
645.6000000000199,4195.121951219512
645.7000000000199,4195.121951219512
645.80000000002,4195.121951219512
645.90000000002,4195.121951219512
646.00000000002,4195.121951219512
646.10000000002,4195.121951219512
646.20000000002,4195.121951219512
646.3000000000201,4195.121951219512
646.4000000000201,4195.121951219512
646.5000000000201,4195.121951219512
646.6000000000201,4195.121951219512
646.7000000000202,4195.121951219512
646.8000000000202,4195.121951219512
646.9000000000202,4195.121951219512
647.0000000000202,4195.121951219512
647.1000000000203,4195.121951219512
647.2000000000203,4195.121951219512
647.3000000000203,4195.121951219512
647.4000000000203,4195.121951219512
647.5000000000203,4195.121951219512
647.6000000000204,4195.121951219512
647.7000000000204,4195.121951219512
647.8000000000204,4195.121951219512
647.9000000000204,4195.121951219512
648.0000000000205,4195.121951219512
648.1000000000205,4195.121951219512
648.2000000000205,4195.121951219512
648.3000000000205,4195.121951219512
648.4000000000206,4195.121951219512
648.5000000000206,4195.121951219512
648.6000000000206,4195.121951219512
648.7000000000206,4195.121951219512
648.8000000000206,4195.121951219512
648.9000000000207,4195.121951219512
649.0000000000207,4195.121951219512
649.1000000000207,4195.121951219512
649.2000000000207,4195.150135501362
649.3000000000208,4195.180487804884
649.4000000000208,4195.210840108407
649.5000000000208,4195.241192411931
649.6000000000208,4195.271544715453
649.7000000000209,4195.301897018977
649.8000000000209,4195.3322493225
649.9000000000209,4195.362601626022
650.0000000000209,4195.392953929546
650.1000000000209,4195.423306233069
650.200000000021,4195.453658536591
650.300000000021,4195.484010840115
650.400000000021,4195.514363143638
650.500000000021,4195.544715447161
650.600000000021,4195.575067750684
650.7000000000211,4195.605420054207
650.8000000000211,4195.63577235773
650.9000000000211,4195.666124661253
651.0000000000211,4195.696476964776
651.1000000000212,4195.726829268299
651.2000000000212,4195.757181571822
651.3000000000212,4195.787533875346
651.4000000000212,4195.817886178868
651.5000000000213,4195.848238482391
651.6000000000213,4195.878590785915
651.7000000000213,4195.908943089437
651.8000000000213,4195.93929539296
651.9000000000214,4195.969647696484
652.0000000000214,4196.000000000006
652.1000000000214,4196.03035230353
652.2000000000214,4196.060704607053
652.3000000000214,4196.091056910575
652.4000000000215,4196.121409214099
652.5000000000215,4196.151761517622
652.6000000000215,4196.182113821144
