Range Time (seconds),Flowrate
603.6000000000104,215.49382716049382
603.7000000000104,215.49382716049382
603.8000000000104,215.49382716049382
603.9000000000104,215.49382716049382
604.0000000000105,215.49382716049382
604.1000000000105,215.49382716049382
604.2000000000105,215.49382716049382
604.3000000000105,215.49382716049382
604.4000000000106,215.49382716049382
604.5000000000106,215.49382716049382
604.6000000000106,215.49382716049382
604.7000000000106,215.49382716049382
604.8000000000106,215.49382716049382
604.9000000000107,215.49382716049382
605.0000000000107,215.49382716049382
605.1000000000107,215.49382716049382
605.2000000000107,215.49382716049382
605.3000000000108,215.49382716049382
605.4000000000108,215.49382716049382
605.5000000000108,215.49382716049382
605.6000000000108,215.49382716049382
605.7000000000108,215.49382716049382
605.8000000000109,215.49382716049382
605.9000000000109,215.49382716049382
606.0000000000109,215.49382716049382
606.1000000000109,215.49382716049382
606.200000000011,215.49382716049382
606.300000000011,215.49382716049382
606.400000000011,215.49382716049382
606.500000000011,215.49382716049382
606.600000000011,215.49382716049382
606.7000000000111,215.49382716049382
606.8000000000111,215.49382716049382
606.9000000000111,215.49382716049382
607.0000000000111,215.49382716049382
607.1000000000112,215.49382716049382
607.2000000000112,215.49382716049382
607.3000000000112,215.49382716049382
607.4000000000112,215.49382716049382
607.5000000000113,215.49382716049382
607.6000000000113,215.49382716049382
607.7000000000113,215.49382716049382
607.8000000000113,215.49382716049382
607.9000000000113,215.49382716049382
608.0000000000114,215.49382716049382
608.1000000000114,215.49382716049382
608.2000000000114,215.49382716049382
608.3000000000114,215.49382716049382
608.4000000000115,215.49382716049382
608.5000000000115,215.49382716049382
608.6000000000115,215.49382716049382
608.7000000000115,215.49382716049382
608.8000000000116,215.49382716049382
608.9000000000116,215.49382716049382
609.0000000000116,215.49382716049382
609.1000000000116,215.49382716049382
609.2000000000116,215.49382716049382
609.3000000000117,215.49382716049382
609.4000000000117,215.49382716049382
609.5000000000117,215.49382716049382
609.6000000000117,215.49382716049382
609.7000000000118,215.49382716049382
609.8000000000118,215.49382716049382
609.9000000000118,215.49382716049382
610.0000000000118,215.49382716049382
610.1000000000118,215.49382716049382
610.2000000000119,215.49382716049382
610.3000000000119,215.49382716049382
610.4000000000119,215.49382716049382
610.5000000000119,215.49382716049382
610.600000000012,215.49382716049382
610.700000000012,215.49382716049382
610.800000000012,215.49382716049382
610.900000000012,215.49382716049382
611.000000000012,215.49382716049382
611.1000000000121,215.49382716049382
611.2000000000121,215.49382716049382
611.3000000000121,215.49382716049382
611.4000000000121,215.49382716049382
611.5000000000122,215.49382716049382
611.6000000000122,215.49382716049382
611.7000000000122,215.49382716049382
611.8000000000122,215.49382716049382
611.9000000000123,215.49382716049382
612.0000000000123,215.49382716049382
612.1000000000123,215.49382716049382
612.2000000000123,215.49382716049382
612.3000000000123,215.49382716049382
612.4000000000124,215.49382716049382
612.5000000000124,215.49382716049382
612.6000000000124,215.49382716049382
612.7000000000124,215.49382716049382
612.8000000000125,215.49382716049382
612.9000000000125,215.49382716049382
613.0000000000125,215.49382716049382
613.1000000000125,215.49382716049382
613.2000000000126,215.49382716049382
613.3000000000126,215.49382716049382
613.4000000000126,215.49382716049382
613.5000000000126,215.49382716049382
613.6000000000126,215.49382716049382
613.7000000000127,215.49511659807976
613.8000000000127,215.49665294924574
613.9000000000127,215.49818930041172
614.0000000000127,215.4997256515777
614.1000000000128,215.5012620027437
614.2000000000128,215.50279835390967
614.3000000000128,215.50433470507565
614.4000000000128,215.50587105624163
614.5000000000128,215.5074074074076
614.6000000000129,215.5089437585736
614.7000000000129,215.51048010973958
614.8000000000129,215.51201646090556
614.9000000000129,215.51355281207154
615.000000000013,215.51508916323752
615.100000000013,215.5166255144035
615.200000000013,215.51816186556948
615.300000000013,215.51969821673546
615.400000000013,215.52123456790144
615.5000000000131,215.52277091906743
615.6000000000131,215.5243072702334
615.7000000000131,215.5258436213994
615.8000000000131,215.52737997256537
615.9000000000132,215.52891632373135
616.0000000000132,215.53045267489733
616.1000000000132,215.53198902606331
616.2000000000132,215.53352537722927
616.3000000000133,215.53506172839525
616.4000000000133,215.53659807956123
616.5000000000133,215.5381344307272
616.6000000000133,215.5396707818932
616.7000000000133,215.54120713305917
616.8000000000134,215.54274348422516
616.9000000000134,215.54427983539114
617.0000000000134,215.54581618655712
617.1000000000134,215.5473525377231
617.2000000000135,215.54888888888908
617.3000000000135,215.55042524005506
617.4000000000135,215.55196159122104
617.5000000000135,215.55349794238703
617.6000000000136,215.555034293553
617.7000000000136,215.556570644719
617.8000000000136,215.55810699588497
617.9000000000136,215.55964334705095
618.0000000000136,215.56117969821693
618.1000000000137,215.5627160493829
