Range Time (seconds),Fuel Tank Pressure
53.600000000125874,22.16464782608761
53.7000000001259,22.165167934783263
53.80000000012592,22.165688043478916
53.90000000012594,22.166208152174566
54.000000000125965,22.16672826087022
54.10000000012599,22.167248369565872
54.20000000012601,22.167768478261525
54.30000000012603,22.168288586957175
54.400000000126056,22.168808695652828
54.50000000012608,22.16932880434848
54.6000000001261,22.169848913044135
54.700000000126124,22.170369021739784
54.80000000012615,22.170889130435437
54.90000000012617,22.17140923913109
55.00000000012619,22.17192934782674
55.100000000126215,22.172449456522394
55.20000000012624,22.172969565218047
55.30000000012626,22.1734896739137
55.40000000012628,22.17400978260935
55.500000000126306,22.174529891305003
55.60000000012633,22.175050000000656
55.70000000012635,22.17557010869631
55.800000000126374,22.17609021739196
55.9000000001264,22.176610326087612
56.00000000012642,22.177130434783265
56.10000000012644,22.17765054347892
56.200000000126465,22.17817065217457
56.30000000012649,22.17869076087022
56.40000000012651,22.179210869565875
56.50000000012653,22.179730978261528
56.600000000126556,22.180251086957178
56.70000000012658,22.18077119565283
56.8000000001266,22.181291304348484
56.900000000126624,22.181811413044137
57.00000000012665,22.182331521739787
57.10000000012667,22.18285163043544
57.20000000012669,22.183371739131093
57.300000000126715,22.183891847826743
57.40000000012674,22.184411956522396
57.50000000012676,22.18493206521805
57.600000000126784,22.185452173913703
57.700000000126806,22.185972282609352
57.80000000012683,22.186492391305006
57.90000000012685,22.18701250000066
58.000000000126875,22.187532608696312
58.1000000001269,22.18805271739196
58.20000000012692,22.188572826087615
58.30000000012694,22.189092934783268
58.400000000126965,22.18961304347892
58.50000000012699,22.19013315217457
58.60000000012701,22.190653260870224
58.700000000127034,22.191173369565877
58.800000000127056,22.19169347826153
58.90000000012708,22.19221358695718
59.0000000001271,22.192733695652834
59.100000000127125,22.193253804348487
59.20000000012715,22.19377391304414
59.30000000012717,22.19429402173979
59.40000000012719,22.194814130435443
59.500000000127216,22.195334239131096
59.60000000012724,22.195854347826746
59.70000000012726,22.1963744565224
59.800000000127284,22.196894565218052
59.90000000012731,22.197414673913705
60.00000000012733,22.197934782609355
60.10000000012735,22.19845489130501
60.200000000127375,22.19897500000066
60.3000000001274,22.199495108696315
60.40000000012742,22.200015217391964
60.50000000012744,22.200535326087618
60.600000000127466,22.20105543478327
60.70000000012749,22.201575543478924
60.80000000012751,22.202095652174574
60.900000000127534,22.202615760870227
61.00000000012756,22.20313586956588
61.10000000012758,22.203655978261533
61.2000000001276,22.204176086957183
61.300000000127625,22.204696195652836
61.40000000012765,22.20521630434849
61.50000000012767,22.205736413044143
61.60000000012769,22.206256521739792
61.700000000127716,22.206776630435446
61.80000000012774,22.2072967391311
61.90000000012776,22.20781684782675
62.000000000127784,22.208336956522402
62.10000000012781,22.208857065218055
62.20000000012783,22.20937717391371
62.30000000012785,22.209897282609358
62.400000000127875,22.21041739130501
62.5000000001279,22.210937500000664
62.60000000012792,22.211457608696318
62.70000000012794,22.211977717391967
62.800000000127966,22.21249782608762
62.90000000012799,22.213017934783274
63.00000000012801,22.213538043478927
63.100000000128034,22.214058152174577
63.20000000012806,22.21457826087023
63.30000000012808,22.215098369565883
63.4000000001281,22.215618478261536
63.500000000128125,22.216138586957186
63.60000000012815,22.21665869565284
63.70000000012817,22.217178804348492
63.80000000012819,22.217698913044146
63.900000000128216,22.218219021739795
64.00000000012824,22.21873913043545
64.10000000012826,22.2192592391311
64.20000000012828,22.21977934782675
64.3000000001283,22.220299456522405
64.40000000012833,22.220819565218058
64.50000000012835,22.22133967391371
64.60000000012838,22.22185978260936
64.7000000001284,22.222379891305014
64.80000000012842,22.222900000000667
64.90000000012844,22.22342010869632
65.00000000012847,22.22394021739197
65.10000000012849,22.224460326087623
65.20000000012851,22.224980434783276
65.30000000012853,22.22550054347893
65.40000000012856,22.22602065217458
65.50000000012858,22.226540760870233
65.6000000001286,22.227060869565886
65.70000000012863,22.22758097826154
65.80000000012865,22.22810108695719
65.90000000012867,22.228621195652842
66.0000000001287,22.229141304348495
66.10000000012872,22.22966141304415
66.20000000012874,22.230181521739798
66.30000000012876,22.23070163043545
66.40000000012878,22.231221739131104
66.50000000012881,22.231741847826754
66.60000000012883,22.232261956522407
66.70000000012885,22.23278206521806
66.80000000012888,22.233302173913714
66.9000000001289,22.233822282609363
67.00000000012892,22.234342391305017
67.10000000012894,22.23486250000067
67.20000000012897,22.235382608696323
67.30000000012899,22.235902717391973
67.40000000012901,22.236422826087626
67.50000000012903,22.23694293478328
67.60000000012906,22.237463043478932
67.70000000012908,22.237983152174582
67.8000000001291,22.238503260870235
67.90000000012913,22.23902336956589
68.00000000012915,22.23954347826154
68.10000000012917,22.24006358695719
68.2000000001292,22.240583695652845
68.30000000012922,22.241103804348498
68.40000000012924,22.24162391304415
68.50000000012926,22.2421440217398
68.60000000012928,22.242664130435454
68.70000000012931,22.243184239131107
68.80000000012933,22.243704347826757
68.90000000012935,22.24422445652241
69.00000000012938,22.244744565218063
69.1000000001294,22.245264673913717
69.20000000012942,22.245784782609366
69.30000000012944,22.24630489130502
69.40000000012947,22.246825000000673
69.50000000012949,22.247345108696326
69.60000000012951,22.247865217391976
69.70000000012953,22.24838532608763
69.80000000012956,22.248905434783282
69.90000000012958,22.249425543478935
70.0000000001296,22.249945652174585
70.10000000012963,22.250465760870238
70.20000000012965,22.25098586956589
70.30000000012967,22.251505978261545
70.4000000001297,22.252026086957194
70.50000000012972,22.252546195652847
70.60000000012974,22.2530663043485
70.70000000012976,22.253586413044154
70.80000000012978,22.254106521739804
70.90000000012981,22.254626630435457
71.00000000012983,22.25514673913111
71.10000000012985,22.25566684782676
71.20000000012988,22.256186956522413
71.3000000001299,22.256707065218066
71.40000000012992,22.25722717391372
71.50000000012994,22.25774728260937
71.60000000012997,22.258267391305022
71.70000000012999,22.258787500000675
71.80000000013001,22.25930760869633
71.90000000013004,22.25982771739198
72.00000000013006,22.26034782608763
72.10000000013008,22.260867934783285
72.2000000001301,22.261388043478938
72.30000000013013,22.261908152174588
72.40000000013015,22.26242826087024
72.50000000013017,22.262948369565894
72.6000000001302,22.263468478261547
72.70000000013022,22.263988586957197
72.80000000013024,22.26450869565285
72.90000000013026,22.265028804348503
73.00000000013029,22.265548913044157
73.10000000013031,22.266069021739806
73.20000000013033,22.26658913043546
73.30000000013035,22.267109239131113
73.40000000013038,22.267629347826762
73.5000000001304,22.268149456522416
73.60000000013042,22.26866956521807
73.70000000013044,22.269189673913722
73.80000000013047,22.26970978260937
73.90000000013049,22.270229891305025
74.00000000013051,22.270750000000678
74.10000000013054,22.27127010869633
74.20000000013056,22.27179021739198
74.30000000013058,22.272310326087634
74.4000000001306,22.272830434783288
74.50000000013063,22.27335054347894
74.60000000013065,22.27387065217459
74.70000000013067,22.274390760870244
74.8000000001307,22.274910869565897
74.90000000013072,22.27543097826155
75.00000000013074,22.2759510869572
75.10000000013076,22.276471195652853
75.20000000013079,22.276991304348506
75.30000000013081,22.277511413044156
75.40000000013083,22.27803152173981
75.50000000013085,22.278551630435462
75.60000000013088,22.279071739131115
75.7000000001309,22.279591847826765
75.80000000013092,22.28011195652242
75.90000000013094,22.28063206521807
76.00000000013097,22.281152173913725
76.10000000013099,22.281672282609374
76.20000000013101,22.282192391305028
76.30000000013104,22.28271250000068
76.40000000013106,22.283232608696334
76.50000000013108,22.283752717391984
76.6000000001311,22.284272826087637
76.70000000013113,22.28479293478329
76.80000000013115,22.285313043478943
76.90000000013117,22.285833152174593
77.0000000001312,22.286353260870246
77.10000000013122,22.2868733695659
77.20000000013124,22.287393478261553
77.30000000013126,22.287913586957202
77.40000000013129,22.288433695652856
77.50000000013131,22.28895380434851
77.60000000013133,22.28947391304416
77.70000000013135,22.289994021739812
77.80000000013138,22.290514130435465
77.9000000001314,22.29103423913112
78.00000000013142,22.291554347826768
78.10000000013144,22.29207445652242
78.20000000013147,22.292594565218074
78.30000000013149,22.293114673913728
78.40000000013151,22.293634782609377
78.50000000013154,22.29415489130503
78.60000000013156,22.294675000000684
78.70000000013158,22.295195108696337
78.8000000001316,22.295715217391987
78.90000000013163,22.29623532608764
79.00000000013165,22.296755434783293
79.10000000013167,22.297275543478946
79.2000000001317,22.297795652174596
79.30000000013172,22.29831576087025
79.40000000013174,22.298835869565902
79.50000000013176,22.299355978261556
79.60000000013179,22.299876086957205
79.70000000013181,22.30039619565286
79.80000000013183,22.30091630434851
79.90000000013185,22.30143641304416
80.00000000013188,22.301956521739815
80.1000000001319,22.302476630435468
80.20000000013192,22.30299673913112
80.30000000013194,22.30351684782677
80.40000000013197,22.304036956522424
80.50000000013199,22.304557065218077
80.60000000013201,22.30507717391373
80.70000000013204,22.30559728260938
80.80000000013206,22.306117391305033
80.90000000013208,22.306637500000686
81.0000000001321,22.30715760869634
81.10000000013213,22.30767771739199
81.20000000013215,22.308197826087643
81.30000000013217,22.308717934783296
81.4000000001322,22.30923804347895
81.50000000013222,22.3097581521746
81.60000000013224,22.310278260870252
81.70000000013226,22.310798369565905
81.80000000013229,22.31131847826156
81.90000000013231,22.311838586957208
82.00000000013233,22.31235869565286
82.10000000013235,22.312878804348514
82.20000000013238,22.313398913044164
82.3000000001324,22.313919021739817
82.40000000013242,22.31443913043547
82.50000000013245,22.314959239131124
82.60000000013247,22.315479347826773
82.70000000013249,22.315999456522427
82.80000000013251,22.31651956521808
82.90000000013254,22.317039673913733
83.00000000013256,22.317559782609383
83.10000000013258,22.318079891305036
83.2000000001326,22.31860000000069
83.30000000013263,22.319120108696342
83.40000000013265,22.319640217391992
83.50000000013267,22.320160326087645
83.6000000001327,22.3206804347833
83.70000000013272,22.32120054347895
83.80000000013274,22.3217206521746
83.90000000013276,22.322240760870255
84.00000000013279,22.322760869565908
84.10000000013281,22.32328097826156
84.20000000013283,22.32380108695721
84.30000000013285,22.324321195652864
84.40000000013288,22.324841304348517
84.5000000001329,22.325361413044167
84.60000000013292,22.32588152173982
84.70000000013295,22.326401630435473
84.80000000013297,22.326921739131127
84.90000000013299,22.327441847826776
85.00000000013301,22.32796195652243
85.10000000013304,22.328482065218083
85.20000000013306,22.329002173913736
85.30000000013308,22.329522282609386
85.4000000001331,22.33004239130504
85.50000000013313,22.330562500000692
85.60000000013315,22.331082608696345
85.70000000013317,22.331602717391995
85.8000000001332,22.332122826087648
85.90000000013322,22.3326429347833
86.00000000013324,22.333163043478955
86.10000000013326,22.333683152174604
86.20000000013329,22.334203260870257
86.30000000013331,22.33472336956591
86.40000000013333,22.33524347826156
86.50000000013335,22.335763586957214
86.60000000013338,22.336283695652867
86.7000000001334,22.33680380434852
86.80000000013342,22.33732391304417
86.90000000013345,22.337844021739823
87.00000000013347,22.338364130435476
87.10000000013349,22.33888423913113
87.20000000013351,22.33940434782678
87.30000000013354,22.339924456522432
87.40000000013356,22.340444565218085
87.50000000013358,22.34096467391374
87.6000000001336,22.34148478260939
87.70000000013363,22.34200489130504
87.80000000013365,22.342525000000695
87.90000000013367,22.343045108696348
88.0000000001337,22.343565217391998
88.10000000013372,22.34408532608765
88.20000000013374,22.344605434783304
88.30000000013376,22.345125543478957
88.40000000013379,22.345645652174607
88.50000000013381,22.34616576087026
88.60000000013383,22.346685869565913
88.70000000013385,22.347205978261563
88.80000000013388,22.347726086957216
88.9000000001339,22.34824619565287
89.00000000013392,22.348766304348523
89.10000000013395,22.349286413044172
89.20000000013397,22.349806521739826
89.30000000013399,22.35032663043548
89.40000000013401,22.350846739131132
89.50000000013404,22.35136684782678
89.60000000013406,22.351886956522435
89.70000000013408,22.352407065218088
89.8000000001341,22.35292717391374
89.90000000013413,22.35344728260939
90.00000000013415,22.353967391305044
90.10000000013417,22.354487500000698
90.2000000001342,22.35500760869635
90.30000000013422,22.355527717392
90.40000000013424,22.356047826087654
90.50000000013426,22.356567934783307
90.60000000013429,22.35708804347896
90.70000000013431,22.35760815217461
90.80000000013433,22.358128260870263
90.90000000013436,22.358648369565916
91.00000000013438,22.359168478261566
91.1000000001344,22.35968858695722
91.20000000013442,22.360208695652872
91.30000000013445,22.360728804348526
91.40000000013447,22.361248913044175
91.50000000013449,22.36176902173983
91.60000000013451,22.36228913043548
91.70000000013454,22.362809239131135
91.80000000013456,22.363329347826784
91.90000000013458,22.363849456522438
92.0000000001346,22.36436956521809
92.10000000013463,22.364889673913744
92.20000000013465,22.365409782609394
92.30000000013467,22.365929891305047
92.4000000001347,22.3664500000007
92.50000000013472,22.366970108696353
92.60000000013474,22.367490217392003
92.70000000013476,22.368010326087656
92.80000000013479,22.36853043478331
92.90000000013481,22.369050543478963
93.00000000013483,22.369570652174612
93.10000000013486,22.370090760870266
93.20000000013488,22.37061086956592
93.3000000001349,22.37113097826157
93.40000000013492,22.371651086957222
93.50000000013495,22.372171195652875
93.60000000013497,22.37269130434853
93.70000000013499,22.373211413044178
93.80000000013501,22.37373152173983
93.90000000013504,22.374251630435484
94.00000000013506,22.374771739131138
94.10000000013508,22.375291847826787
94.2000000001351,22.37581195652244
94.30000000013513,22.376332065218094
94.40000000013515,22.376852173913747
94.50000000013517,22.377372282609397
94.6000000001352,22.37789239130505
94.70000000013522,22.378412500000703
94.80000000013524,22.378932608696356
94.90000000013526,22.379452717392006
95.00000000013529,22.37997282608766
95.10000000013531,22.380492934783312
95.20000000013533,22.381013043478966
95.30000000013536,22.381533152174615
95.40000000013538,22.38205326087027
95.5000000001354,22.38257336956592
95.60000000013542,22.38309347826157
95.70000000013545,22.383613586957225
95.80000000013547,22.384133695652878
95.90000000013549,22.38465380434853
96.00000000013551,22.38517391304418
96.10000000013554,22.385694021739834
96.20000000013556,22.386214130435487
96.30000000013558,22.38673423913114
96.4000000001356,22.38725434782679
96.50000000013563,22.387774456522443
96.60000000013565,22.388294565218096
96.70000000013567,22.38881467391375
96.8000000001357,22.3893347826094
96.90000000013572,22.389854891305053
97.00000000013574,22.390375000000706
97.10000000013576,22.39089510869636
97.20000000013579,22.39125366459595
97.30000000013581,22.391015900620793
97.40000000013583,22.39077813664564
97.50000000013586,22.390540372670483
97.60000000013588,22.39030260869533
97.7000000001359,22.390064844720172
97.80000000013592,22.389827080745018
97.90000000013595,22.38958931676986
98.00000000013597,22.389351552794707
98.10000000013599,22.38911378881955
98.20000000013601,22.388876024844397
98.30000000013604,22.38863826086924
98.40000000013606,22.388400496894086
98.50000000013608,22.38816273291893
98.6000000001361,22.387924968943775
98.70000000013613,22.387687204968618
98.80000000013615,22.387449440993464
98.90000000013617,22.38721167701831
99.0000000001362,22.386973913043153
99.10000000013622,22.386736149068
99.20000000013624,22.386498385092843
99.30000000013627,22.38626062111769
99.40000000013629,22.38602285714253
99.50000000013631,22.385785093167378
99.60000000013633,22.38554732919222
99.70000000013636,22.385309565217067
99.80000000013638,22.38507180124191
99.9000000001364,22.384834037266756
100.00000000013642,22.3845962732916
100.10000000013645,22.384358509316446
100.20000000013647,22.38412074534129
100.30000000013649,22.383882981366135
100.40000000013652,22.383645217390978
100.50000000013654,22.383407453415824
100.60000000013656,22.383169689440667
100.70000000013658,22.382931925465513
100.8000000001366,22.382694161490356
100.90000000013663,22.382456397515202
101.00000000013665,22.382218633540045
101.10000000013667,22.38198086956489
101.2000000001367,22.381743105589734
101.30000000013672,22.38150534161458
101.40000000013674,22.381267577639427
101.50000000013677,22.38102981366427
101.60000000013679,22.380792049689116
101.70000000013681,22.38055428571396
101.80000000013683,22.380316521738806
101.90000000013686,22.38007875776365
102.00000000013688,22.379840993788495
102.1000000001369,22.379603229813338
102.20000000013692,22.379365465838184
102.30000000013695,22.379127701863027
102.40000000013697,22.378889937887873
102.50000000013699,22.378652173912716
102.60000000013702,22.378414409937562
102.70000000013704,22.378176645962405
102.80000000013706,22.37793888198725
102.90000000013708,22.377701118012094
103.0000000001371,22.37746335403694
103.10000000013713,22.377225590061784
103.20000000013715,22.37698782608663
103.30000000013717,22.376750062111473
103.4000000001372,22.37651229813632
103.50000000013722,22.376274534161162
103.60000000013724,22.37603677018601
103.70000000013727,22.37579900621085
103.80000000013729,22.375561242235698
103.90000000013731,22.37532347826054
104.00000000013733,22.375085714285387
104.10000000013736,22.374847950310233
104.20000000013738,22.374610186335076
104.3000000001374,22.374372422359922
104.40000000013742,22.374134658384765
104.50000000013745,22.37389689440961
104.60000000013747,22.373659130434454
104.70000000013749,22.3734213664593
104.80000000013752,22.373183602484144
104.90000000013754,22.37294583850899
105.00000000013756,22.372708074533833
105.10000000013758,22.37247031055868
105.2000000001376,22.372232546583522
105.30000000013763,22.37199478260837
105.40000000013765,22.37175701863321
105.50000000013767,22.371519254658057
105.6000000001377,22.3712814906829
105.70000000013772,22.371043726707747
105.80000000013774,22.37080596273259
105.90000000013777,22.370568198757436
106.00000000013779,22.37033043478228
106.10000000013781,22.370092670807125
106.20000000013783,22.369854906831968
106.30000000013786,22.369617142856814
106.40000000013788,22.369379378881657
106.5000000001379,22.369141614906503
106.60000000013792,22.36890385093135
106.70000000013795,22.368666086956193
106.80000000013797,22.36842832298104
106.900000000138,22.368190559005882
107.00000000013802,22.367952795030728
107.10000000013804,22.36771503105557
107.20000000013806,22.367477267080417
107.30000000013808,22.36723950310526
107.4000000001381,22.367001739130107
107.50000000013813,22.36676397515495
107.60000000013815,22.366526211179796
107.70000000013817,22.36628844720464
107.8000000001382,22.366050683229485
107.90000000013822,22.365812919254328
108.00000000013824,22.365575155279174
108.10000000013827,22.365337391304017
108.20000000013829,22.365099627328863
108.30000000013831,22.364861863353706
108.40000000013833,22.364624099378553
108.50000000013836,22.364386335403395
108.60000000013838,22.36414857142824
108.7000000001384,22.363910807453085
108.80000000013843,22.36367304347793
108.90000000013845,22.363435279502774
109.00000000013847,22.36319751552762
109.1000000001385,22.362959751552463
109.20000000013852,22.36272198757731
109.30000000013854,22.362484223602156
109.40000000013856,22.362246459627
109.50000000013858,22.362008695651845
109.6000000001386,22.361770931676688
109.70000000013863,22.361533167701534
109.80000000013865,22.361295403726377
109.90000000013868,22.361057639751223
110.0000000001387,22.360819875776066
110.10000000013872,22.360582111800912
110.20000000013874,22.360344347825755
110.30000000013877,22.3601065838506
110.40000000013879,22.359868819875445
110.50000000013881,22.35963105590029
110.60000000013883,22.359393291925134
110.70000000013886,22.35915552794998
110.80000000013888,22.358917763974823
110.9000000001389,22.35867999999967
111.00000000013893,22.358442236024512
111.10000000013895,22.35820447204936
111.20000000013897,22.3579667080742
111.300000000139,22.357728944099048
111.40000000013902,22.35749118012389
111.50000000013904,22.357253416148737
111.60000000013906,22.35701565217358
111.70000000013908,22.356777888198426
111.80000000013911,22.356540124223272
111.90000000013913,22.356302360248115
112.00000000013915,22.35606459627296
112.10000000013918,22.355826832297804
112.2000000001392,22.35558906832265
112.30000000013922,22.355351304347494
112.40000000013924,22.35511354037234
112.50000000013927,22.354875776397183
112.60000000013929,22.35463801242203
112.70000000013931,22.354400248446872
112.80000000013933,22.35416248447172
112.90000000013936,22.35392472049656
113.00000000013938,22.353686956521408
113.1000000001394,22.35344919254625
113.20000000013943,22.353211428571097
113.30000000013945,22.35297366459594
113.40000000013947,22.352735900620786
113.5000000001395,22.35249813664563
113.60000000013952,22.352260372670475
113.70000000013954,22.352022608695318
113.80000000013956,22.351784844720164
113.90000000013958,22.351547080745007
114.00000000013961,22.351309316769854
114.10000000013963,22.351071552794696
114.20000000013965,22.350833788819543
114.30000000013968,22.350596024844386
114.4000000001397,22.350358260869232
114.50000000013972,22.35012049689408
114.60000000013974,22.34988273291892
114.70000000013977,22.349644968943768
114.80000000013979,22.34940720496861
114.90000000013981,22.349169440993457
115.00000000013983,22.3489316770183
115.10000000013986,22.348693913043146
115.20000000013988,22.34845614906799
115.3000000001399,22.348218385092835
115.40000000013993,22.347980621117678
115.50000000013995,22.347742857142524
115.60000000013997,22.347505093167367
115.70000000014,22.347267329192213
115.80000000014002,22.347029565217056
115.90000000014004,22.346791801241903
116.00000000014006,22.346554037266745
116.10000000014008,22.346316273291592
116.20000000014011,22.346078509316435
116.30000000014013,22.34584074534128
116.40000000014015,22.345602981366124
116.50000000014018,22.34536521739097
116.6000000001402,22.345127453415813
116.70000000014022,22.34488968944066
116.80000000014024,22.344651925465502
116.90000000014027,22.34441416149035
117.00000000014029,22.344176397515195
117.10000000014031,22.343938633540038
117.20000000014034,22.343700869564884
117.30000000014036,22.343463105589727
117.40000000014038,22.343225341614573
117.5000000001404,22.342987577639416
117.60000000014043,22.342749813664263
117.70000000014045,22.342512049689105
117.80000000014047,22.342274285713952
117.9000000001405,22.342036521738795
118.00000000014052,22.34179875776364
118.10000000014054,22.341560993788484
118.20000000014056,22.34132322981333
118.30000000014059,22.341085465838173
118.40000000014061,22.34084770186302
118.50000000014063,22.340609937887862
118.60000000014065,22.34037217391271
118.70000000014068,22.34013440993755
118.8000000001407,22.339896645962398
118.90000000014072,22.33965888198724
119.00000000014074,22.339421118012087
119.10000000014077,22.33918335403693
119.20000000014079,22.338945590061776
119.30000000014081,22.33870782608662
119.40000000014084,22.338470062111465
119.50000000014086,22.338232298136308
119.60000000014088,22.337994534161155
119.7000000001409,22.337756770186
119.80000000014093,22.337519006210844
119.90000000014095,22.33728124223569
120.00000000014097,22.337043478260533
120.100000000141,22.33680571428538
120.20000000014102,22.336567950310222
120.30000000014104,22.33633018633507
120.40000000014106,22.33609242235991
120.50000000014109,22.335854658384758
120.60000000014111,22.3356168944096
120.70000000014113,22.335379130434447
120.80000000014115,22.33514136645929
120.90000000014118,22.334903602484136
121.0000000001412,22.33466583850898
121.10000000014122,22.334428074533825
121.20000000014124,22.334190310558668
121.30000000014127,22.333952546583514
121.40000000014129,22.333714782608357
121.50000000014131,22.333477018633204
121.60000000014134,22.333239254658046
121.70000000014136,22.333001490682893
121.80000000014138,22.332763726707736
121.9000000001414,22.332525962732582
122.00000000014143,22.332288198757425
122.10000000014145,22.33205043478227
122.20000000014147,22.331812670807118
122.3000000001415,22.33157490683196
122.40000000014152,22.331337142856807
122.50000000014154,22.33109937888165
122.60000000014156,22.330861614906496
122.70000000014159,22.33062385093134
122.80000000014161,22.330386086956185
122.90000000014163,22.330148322981028
123.00000000014165,22.329910559005874
123.10000000014168,22.329672795030717
123.2000000001417,22.329435031055564
123.30000000014172,22.329197267080406
123.40000000014174,22.328959503105253
123.50000000014177,22.328721739130096
123.60000000014179,22.328483975154942
123.70000000014181,22.328246211179785
123.80000000014184,22.32800844720463
123.90000000014186,22.327770683229474
124.00000000014188,22.32753291925432
124.1000000001419,22.327295155279163
124.20000000014193,22.32705739130401
124.30000000014195,22.326819627328852
124.40000000014197,22.3265818633537
124.500000000142,22.32634409937854
124.60000000014202,22.326106335403388
124.70000000014204,22.325868571428234
124.80000000014206,22.325630807453077
124.90000000014209,22.325393043477924
125.00000000014211,22.325155279502766
125.10000000014213,22.324917515527613
125.20000000014215,22.324679751552456
125.30000000014218,22.324441987577302
125.4000000001422,22.324204223602145
125.50000000014222,22.32396645962699
125.60000000014224,22.323728695651834
125.70000000014227,22.32349093167668
125.80000000014229,22.323253167701523
125.90000000014231,22.32301540372637
126.00000000014234,22.322777639751212
126.10000000014236,22.32253987577606
126.20000000014238,22.3223021118009
126.3000000001424,22.322064347825748
126.40000000014243,22.32182658385059
126.50000000014245,22.321588819875437
126.60000000014247,22.32135105590028
126.7000000001425,22.321113291925126
126.80000000014252,22.32087552794997
126.90000000014254,22.320637763974815
127.00000000014256,22.32039999999966
127.10000000014259,22.320162236024505
127.20000000014261,22.319924472049347
127.30000000014263,22.319686708074194
127.40000000014265,22.31944894409904
127.50000000014268,22.319211180123883
127.6000000001427,22.31897341614873
127.70000000014272,22.318735652173572
127.80000000014275,22.31849788819842
127.90000000014277,22.31826012422326
128.0000000001428,22.318022360248108
128.1000000001428,22.31778459627295
128.20000000014284,22.317546832297797
128.30000000014286,22.31730906832264
128.40000000014288,22.317071304347486
128.5000000001429,22.31683354037233
128.60000000014293,22.316595776397175
128.70000000014295,22.316358012422018
128.80000000014297,22.316120248446865
128.900000000143,22.315882484471707
129.00000000014302,22.315644720496554
129.10000000014304,22.315406956521397
129.20000000014306,22.315169192546243
129.3000000001431,22.314931428571086
129.4000000001431,22.314693664595932
129.50000000014313,22.314455900620775
129.60000000014315,22.31421813664562
129.70000000014318,22.313980372670464
129.8000000001432,22.31374260869531
129.90000000014322,22.313504844720157
130.00000000014325,22.313267080745
130.10000000014327,22.313029316769846
130.2000000001433,22.31279155279469
130.3000000001433,22.312553788819535
130.40000000014334,22.312316024844378
130.50000000014336,22.312078260869225
130.60000000014338,22.311840496894067
130.7000000001434,22.311602732918914
130.80000000014343,22.311364968943757
130.90000000014345,22.311127204968603
131.00000000014347,22.310889440993446
131.1000000001435,22.310651677018292
131.20000000014352,22.310413913043135
131.30000000014354,22.31017614906798
131.40000000014356,22.309938385092824
131.5000000001436,22.30970062111767
131.6000000001436,22.309462857142513
131.70000000014363,22.30922509316736
131.80000000014365,22.308987329192203
131.90000000014368,22.30874956521705
132.0000000001437,22.30851180124189
132.10000000014372,22.308274037266738
132.20000000014375,22.30803627329158
132.30000000014377,22.307798509316427
132.4000000001438,22.30756074534127
132.5000000001438,22.307322981366116
132.60000000014384,22.307085217390963
132.70000000014386,22.306847453415806
132.80000000014388,22.306609689440652
132.9000000001439,22.306371925465495
133.00000000014393,22.30613416149034
133.10000000014395,22.305896397515184
133.20000000014397,22.30565863354003
133.300000000144,22.305420869564873
133.40000000014402,22.30518310558972
133.50000000014404,22.304945341614562
133.60000000014406,22.30470757763941
133.7000000001441,22.30446981366425
133.8000000001441,22.304232049689098
133.90000000014413,22.30399428571394
134.00000000014415,22.303756521738787
134.10000000014418,22.30351875776363
134.2000000001442,22.303280993788476
134.30000000014422,22.30304322981332
134.40000000014425,22.302805465838166
134.50000000014427,22.30256770186301
134.6000000001443,22.302329937887855
134.7000000001443,22.302092173912698
134.80000000014434,22.301854409937544
134.90000000014436,22.301616645962387
135.00000000014438,22.301378881987233
135.1000000001444,22.30114111801208
135.20000000014443,22.300903354036922
135.30000000014445,22.30066559006177
135.40000000014447,22.30042782608661
135.5000000001445,22.300190062111458
135.60000000014452,22.2999522981363
135.70000000014454,22.299714534161147
135.80000000014456,22.29947677018599
135.9000000001446,22.299239006210836
136.0000000001446,22.29900124223568
136.10000000014463,22.298763478260526
136.20000000014466,22.29852571428537
136.30000000014468,22.298287950310215
136.4000000001447,22.298050186335058
136.50000000014472,22.297812422359904
136.60000000014475,22.297574658384747
136.70000000014477,22.297336894409593
136.8000000001448,22.297099130434436
136.90000000014481,22.296861366459282
137.00000000014484,22.296623602484125
137.10000000014486,22.29638583850897
137.20000000014488,22.296148074533814
137.3000000001449,22.29591031055866
137.40000000014493,22.295672546583504
137.50000000014495,22.29543478260835
137.60000000014497,22.295197018633193
137.700000000145,22.29495925465804
137.80000000014502,22.294721490682885
137.90000000014504,22.29448372670773
138.00000000014506,22.294245962732575
138.1000000001451,22.294008198757417
138.2000000001451,22.293770434782264
138.30000000014513,22.293532670807107
138.40000000014516,22.293294906831953
138.50000000014518,22.293057142856796
138.6000000001452,22.292819378881642
138.70000000014522,22.292581614906485
138.80000000014525,22.29234385093133
138.90000000014527,22.292106086956174
139.0000000001453,22.29186832298102
139.10000000014531,22.291630559005863
139.20000000014534,22.29139279503071
139.30000000014536,22.291155031055553
139.40000000014538,22.2909172670804
139.5000000001454,22.290679503105242
139.60000000014543,22.290441739130088
139.70000000014545,22.29020397515493
139.80000000014547,22.289966211179777
139.9000000001455,22.28972844720462
140.00000000014552,22.289490683229467
140.10000000014554,22.28925291925431
140.20000000014556,22.289015155279156
140.3000000001456,22.288777391304002
140.4000000001456,22.288539627328845
140.50000000014563,22.28830186335369
140.60000000014566,22.288064099378534
140.70000000014568,22.28782633540338
140.8000000001457,22.287588571428223
140.90000000014572,22.28735080745307
