Range Time (seconds),Flow Rate
257.29999999999507,770.1730858960652
257.39999999999503,770.3969883350895
257.499999999995,770.6208907741138
257.599999999995,770.8447932131382
257.69999999999504,771.0686956521628
257.799999999995,771.2925980911871
257.899999999995,771.5165005302114
257.999999999995,771.7404029692358
258.099999999995,771.9643054082603
258.199999999995,772.1882078472846
258.29999999999495,772.4121102863089
258.399999999995,772.6360127253333
258.499999999995,772.8599151643577
258.59999999999496,773.083817603382
258.69999999999493,773.3077200424063
258.79999999999495,773.5316224814309
258.899999999995,773.7555249204553
258.99999999999494,773.9794273594796
259.0999999999949,774.2033297985039
259.19999999999493,774.4272322375284
259.29999999999495,774.6511346765528
259.3999999999949,774.8750371155771
259.4999999999949,775.0989395546014
259.5999999999949,775.3228419936258
259.69999999999493,775.5467444326503
259.7999999999949,775.7706468716747
259.89999999999486,775.994549310699
259.9999999999949,776.2184517497234
260.0999999999949,776.4423541887478
260.1999999999949,776.6662566277721
260.29999999999484,776.8901590667964
260.39999999999486,777.1140615058209
260.4999999999949,777.3379639448453
260.59999999999485,777.5618663838696
260.6999999999948,777.7857688228939
260.79999999999484,778.0096712619184
260.89999999999486,778.2335737009428
260.9999999999948,778.4574761399672
261.0999999999948,778.6813785789915
261.1999999999948,778.9052810180159
261.29999999999484,779.1291834570403
261.3999999999948,779.3530858960646
261.49999999999477,779.576988335089
261.5999999999948,779.8008907741134
261.6999999999948,780.0247932131379
261.7999999999948,780.2486956521622
261.89999999999475,780.4725980911865
261.99999999999477,780.6965005302109
262.0999999999948,780.9204029692354
262.19999999999476,781.1443054082597
262.2999999999947,781.368207847284
262.39999999999475,781.5921102863084
262.49999999999477,781.8160127253329
262.59999999999474,782.0399151643571
262.6999999999947,782.2638176033815
262.7999999999947,782.487720042406
262.89999999999475,782.7116224814304
262.9999999999947,782.9355249204547
263.0999999999947,783.159427359479
263.1999999999947,783.3833297985035
263.2999999999947,783.6072322375279
263.3999999999947,783.8311346765522
263.49999999999466,784.0550371155765
263.5999999999947,784.2789395546009
263.6999999999947,784.5028419936255
263.79999999999467,784.7267444326498
263.89999999999463,784.950646871674
263.99999999999466,785.1745493106985
264.0999999999947,785.3984517497229
264.19999999999465,785.6223541887473
264.2999999999946,785.8462566277715
264.39999999999463,786.070159066796
264.49999999999466,786.2940615058204
264.5999999999946,786.5179639448447
264.6999999999946,786.741866383869
264.7999999999946,786.9657688228936
264.89999999999463,787.189671261918
264.9999999999946,787.4135737009423
265.09999999999457,787.6374761399666
265.1999999999946,787.861378578991
265.2999999999946,788.0852810180154
265.3999999999946,788.3091834570398
265.49999999999454,788.5330858960641
265.59999999999457,788.7569883350885
265.6999999999946,788.9808907741129
265.79999999999455,789.2047932131372
265.8999999999945,789.4286956521617
265.99999999999454,789.6525980911861
266.09999999999457,789.8765005302105
266.19999999999453,790.1004029692348
266.2999999999945,790.3243054082591
266.3999999999945,790.5482078472835
266.49999999999454,790.7721102863079
266.5999999999945,790.9960127253323
266.6999999999945,791.2199151643566
266.7999999999945,791.443817603381
266.8999999999945,791.6677200424054
266.9999999999945,791.8916224814297
267.09999999999445,792.1155249204542
267.1999999999945,792.3394273594786
267.2999999999945,792.563329798503
267.39999999999446,792.7872322375273
267.49999999999443,793.0111346765516
267.59999999999445,793.235037115576
267.6999999999945,793.4589395546005
267.79999999999444,793.6828419936248
267.8999999999944,793.9067444326491
267.99999999999443,794.1306468716735
268.09999999999445,794.3545493106981
268.1999999999944,794.5784517497223
268.2999999999944,794.8023541887467
268.3999999999944,795.0262566277711
268.49999999999443,795.2501590667955
268.5999999999944,795.4740615058198
268.69999999999436,795.6979639448441
268.7999999999944,795.9218663838686
268.8999999999944,796.145768822893
268.9999999999944,796.3696712619173
269.09999999999434,796.5935737009416
269.19999999999436,796.8174761399662
269.2999999999944,797.0413785789906
269.39999999999435,797.2652810180149
269.4999999999943,797.4891834570392
269.59999999999434,797.7130858960636
269.69999999999436,797.936988335088
269.7999999999943,798.1608907741124
269.8999999999943,798.3847932131366
269.9999999999943,798.6086956521611
270.09999999999434,798.8325980911856
270.1999999999943,799.0565005302099
270.29999999999427,799.2804029692342
270.3999999999943,799.5043054082587
270.4999999999943,799.7282078472831
270.5999999999943,799.9521102863074
270.69999999999425,800.1760127253317
270.79999999999427,800.3999151643561
270.8999999999943,800.6238176033805
270.99999999999426,800.847720042405
271.0999999999942,801.0716224814292
271.19999999999425,801.2955249204537
271.29999999999427,801.5194273594781
271.39999999999424,801.7433297985024
271.4999999999942,801.9672322375268
271.5999999999942,802.1911346765512
271.69999999999425,802.4150371155756
271.7999999999942,802.6389395545999
271.8999999999942,802.8628419936242
271.9999999999942,803.0867444326486
272.0999999999942,803.3106468716732
272.1999999999942,803.5345493106975
272.29999999999416,803.7584517497218
272.3999999999942,803.9823541887462
272.4999999999942,804.2062566277707
272.59999999999417,804.4301590667949
272.69999999999413,804.6540615058193
272.79999999999416,804.8779639448437
272.8999999999942,805.1018663838681
272.99999999999415,805.3257688228924
273.0999999999941,805.5496712619167
273.19999999999413,805.7735737009411
273.29999999999416,805.9974761399657
273.3999999999941,806.22137857899
273.4999999999941,806.4452810180143
273.5999999999941,806.6691834570387
273.69999999999413,806.8930858960632
273.7999999999941,807.1169883350875
273.89999999999407,807.3408907741118
273.9999999999941,807.5647932131362
274.0999999999941,807.7886956521606
274.1999999999941,808.0125980911849
274.29999999999404,808.2365005302092
274.39999999999407,808.4604029692338
274.4999999999941,808.6843054082582
274.59999999999405,808.9082078472825
274.699999999994,809.1321102863068
274.79999999999404,809.3560127253313
274.89999999999407,809.5799151643557
274.99999999999403,809.80381760338
275.099999999994,810.0277200424043
275.199999999994,810.2516224814287
275.29999999999404,810.4755249204532
275.399999999994,810.6994273594776
275.499999999994,810.9233297985019
275.599999999994,811.1472322375263
275.699999999994,811.3711346765507
275.799999999994,811.595037115575
275.89999999999395,811.8189395545993
275.999999999994,812.0428419936238
276.099999999994,812.2667444326482
276.19999999999396,812.4906468716725
276.29999999999393,812.7145493106968
276.39999999999395,812.9384517497213
276.499999999994,813.1623541887457
276.59999999999394,813.3862566277701
276.6999999999939,813.6101590667944
276.79999999999393,813.8340615058188
276.89999999999395,814.0579639448432
276.9999999999939,814.2818663838675
277.0999999999939,814.5057688228919
277.1999999999939,814.7296712619163
277.29999999999393,814.9535737009408
277.3999999999939,815.177476139965
277.49999999999386,815.4013785789894
277.5999999999939,815.6252810180138
277.6999999999939,815.8491834570383
277.7999999999939,816.0730858960626
277.89999999999384,816.2969883350869
277.99999999999386,816.5208907741113
278.0999999999939,816.7447932131358
278.19999999999385,816.96869565216
278.2999999999938,817.1925980911844
278.39999999999384,817.4165005302089
278.49999999999386,817.6404029692333
278.5999999999938,817.8643054082576
278.6999999999938,818.0882078472819
278.7999999999938,818.3121102863063
278.89999999999384,818.5360127253308
278.9999999999938,818.7599151643551
279.09999999999377,818.9838176033794
279.1999999999938,819.2077200424038
279.2999999999938,819.4316224814283
279.3999999999938,819.6555249204526
279.49999999999375,819.879427359477
279.59999999999377,820.1033297985014
279.6999999999938,820.3272322375258
279.79999999999376,820.5511346765502
279.8999999999937,820.7750371155744
279.99999999999375,820.9989395545989
280.09999999999377,821.2228419936233
280.19999999999374,821.4467444326476
280.2999999999937,821.6706468716719
280.3999999999937,821.8945493106964
280.49999999999375,822.1184517497209
280.5999999999937,822.3423541887452
280.6999999999937,822.5662566277695
280.7999999999937,822.7901590667939
280.8999999999937,823.0140615058183
280.9999999999937,823.2379639448427
281.09999999999366,823.461866383867
281.1999999999937,823.6857688228914
281.2999999999937,823.9096712619158
281.39999999999367,824.1335737009401
281.49999999999363,824.3574761399645
281.59999999999366,824.581378578989
281.6999999999937,824.8052810180134
281.79999999999364,825.0291834570377
281.8999999999936,825.253085896062
281.99999999999363,825.4769883350864
282.09999999999366,825.7008907741108
282.1999999999936,825.9247932131352
282.2999999999936,826.1486956521595
282.3999999999936,826.3725980911839
282.49999999999363,826.5965005302083
282.5999999999936,826.8204029692326
282.69999999999357,827.0443054082571
282.7999999999936,827.2682078472815
282.8999999999936,827.4921102863059
282.9999999999936,827.7160127253302
283.09999999999354,827.9399151643545
283.19999999999357,828.1638176033789
283.2999999999936,828.3877200424034
283.39999999999355,828.6116224814277
283.4999999999935,828.835524920452
283.59999999999354,829.0594273594764
283.69999999999357,829.283329798501
283.79999999999353,829.5072322375252
283.8999999999935,829.7311346765496
283.9999999999935,829.955037115574
284.09999999999354,830.1789395545984
284.1999999999935,830.4028419936227
284.2999999999935,830.626744432647
284.3999999999935,830.8506468716715
284.4999999999935,831.0745493106959
284.5999999999935,831.2984517497202
284.69999999999345,831.5223541887445
284.7999999999935,831.7462566277691
284.8999999999935,831.9701590667935
284.99999999999346,832.1940615058178
285.09999999999343,832.4179639448421
285.19999999999345,832.6418663838665
285.2999999999935,832.8657688228909
285.39999999999344,833.0896712619153
285.4999999999934,833.3135737009395
285.59999999999343,833.537476139964
285.69999999999345,833.7613785789885
285.7999999999934,833.9852810180128
285.8999999999934,834.209183457037
285.9999999999934,834.4330858960616
286.09999999999343,834.656988335086
286.1999999999934,834.8808907741103
286.29999999999336,835.1047932131346
286.3999999999934,835.328695652159
286.4999999999934,835.5525980911834
286.5999999999934,835.7765005302078
286.69999999999334,836.0004029692321
286.79999999999336,836.2243054082566
286.8999999999934,836.448207847281
286.99999999999335,836.6721102863053
287.0999999999933,836.8960127253297
287.19999999999334,837.1199151643541
287.29999999999336,837.3438176033785
287.3999999999933,837.5677200424028
287.4999999999933,837.7916224814271
287.5999999999933,838.0155249204515
287.69999999999334,838.239427359476
287.7999999999933,838.4633297985004
287.89999999999327,838.6872322375247
287.9999999999933,838.9111346765491
288.0999999999933,839.1350371155735
288.1999999999933,839.3589395545978
288.29999999999325,839.5828419936222
288.39999999999327,839.8067444326466
288.4999999999933,840.030646871671
288.59999999999326,840.2545493106953
288.6999999999932,840.4784517497196
288.79999999999325,840.702354188744
288.89999999999327,840.9262566277686
288.99999999999324,841.1501590667929
289.0999999999932,841.3740615058172
289.1999999999932,841.5979639448416
289.29999999999325,841.8218663838661
289.3999999999932,842.0457688228904
289.4999999999932,842.2696712619147
289.5999999999932,842.4935737009391
289.6999999999932,842.7174761399635
289.7999999999932,842.9413785789878
289.89999999999316,843.1652810180121
289.9999999999932,843.3891834570367
290.0999999999932,843.6130858960611
290.19999999999317,843.8369883350854
290.29999999999313,844.0608907741097
290.39999999999316,844.2847932131342
290.4999999999932,844.5086956521586
290.59999999999314,844.7325980911829
290.6999999999931,844.9565005302072
290.79999999999313,845.1804029692316
290.89999999999316,845.404305408256
290.9999999999931,845.6282078472805
291.0999999999931,845.8521102863048
291.1999999999931,846.0760127253292
291.29999999999313,846.2999151643536
291.3999999999931,846.5238176033779
291.49999999999307,846.7477200424022
291.5999999999931,846.9716224814267
291.6999999999931,847.1955249204511
291.7999999999931,847.4194273594754
291.89999999999304,847.6433297984997
291.99999999999307,847.8672322375241
292.0999999999931,848.0911346765486
292.19999999999305,848.315037115573
292.299999999993,848.5389395545973
292.39999999999304,848.7628419936217
292.49999999999307,848.9867444326461
292.59999999999303,849.2106468716704
292.699999999993,849.4345493106948
292.799999999993,849.6584517497192
292.89999999999304,849.8823541887436
292.999999999993,850.106256627768
293.099999999993,850.3301590667922
293.199999999993,850.5540615058167
293.299999999993,850.7779639448412
293.399999999993,851.0018663838655
293.49999999999295,851.2257688228898
293.599999999993,851.4496712619142
293.699999999993,851.6735737009387
293.79999999999296,851.8974761399629
293.89999999999293,852.1213785789873
293.99999999999295,852.3452810180117
294.099999999993,852.5691834570362
294.19999999999294,852.7930858960605
294.2999999999929,853.0169883350848
294.39999999999293,853.2408907741092
294.49999999999295,853.4647932131337
294.5999999999929,853.688695652158
294.6999999999929,853.9125980911823
294.7999999999929,854.1365005302067
294.89999999999293,854.3604029692312
294.9999999999929,854.5843054082555
295.09999999999286,854.8082078472798
295.1999999999929,855.0321102863043
295.2999999999929,855.2560127253287
295.3999999999929,855.4799151643531
295.49999999999284,855.7038176033773
295.59999999999286,855.9277200424018
295.6999999999929,856.1516224814262
295.79999999999285,856.3755249204505
295.8999999999928,856.5994273594748
295.99999999999284,856.8233297984993
296.09999999999286,857.0472322375238
296.1999999999928,857.2711346765481
296.2999999999928,857.4950371155724
296.3999999999928,857.7189395545968
296.49999999999284,857.9428419936212
296.5999999999928,858.1667444326456
296.69999999999277,858.3906468716699
296.7999999999928,858.6145493106943
296.8999999999928,858.8384517497187
296.9999999999928,859.062354188743
297.09999999999275,859.2862566277674
297.19999999999277,859.5101590667919
297.2999999999928,859.7340615058163
297.39999999999276,859.9579639448406
297.4999999999927,860.1818663838649
297.59999999999275,860.4057688228893
297.69999999999277,860.6296712619137
297.79999999999274,860.8535737009381
297.8999999999927,861.0774761399624
297.9999999999927,861.3013785789868
298.09999999999275,861.5252810180112
298.1999999999927,861.7491834570355
298.2999999999927,861.97308589606
298.3999999999927,862.1969883350844
298.4999999999927,862.4208907741088
298.5999999999927,862.6447932131331
298.69999999999266,862.8686956521574
298.7999999999927,863.0925980911818
298.8999999999927,863.3165005302063
298.99999999999267,863.5404029692306
299.09999999999263,863.7643054082549
299.19999999999266,863.9882078472793
299.2999999999927,864.2121102863039
299.39999999999264,864.436012725328
299.4999999999926,864.6599151643525
299.59999999999263,864.8838176033769
299.69999999999266,865.1077200424013
299.7999999999926,865.3316224814257
299.8999999999926,865.5555249204499
299.9999999999926,865.7794273594743
300.09999999999263,866.0033297984988
300.1999999999926,866.2272322375231
300.29999999999256,866.4511346765474
300.3999999999926,866.675037115572
300.4999999999926,866.8989395545964
300.5999999999926,867.1228419936206
300.69999999999254,867.346744432645
300.79999999999256,867.5706468716694
300.8999999999926,867.7945493106938
300.99999999999255,868.0184517497182
301.0999999999925,868.2423541887424
301.19999999999254,868.4662566277669
301.29999999999256,868.6901590667914
301.39999999999253,868.9140615058157
301.4999999999925,869.1379639448401
301.5999999999925,869.3618663838645
301.69999999999254,869.5857688228889
301.7999999999925,869.8096712619132
301.8999999999925,870.0335737009375
301.9999999999925,870.2574761399619
302.0999999999925,870.4813785789863
302.1999999999925,870.7052810180107
302.29999999999245,870.9291834570349
302.3999999999925,871.1530858960595
302.4999999999925,871.3769883350839
302.59999999999246,871.6008907741082
302.69999999999243,871.8247932131326
302.79999999999245,872.048695652157
302.8999999999925,872.2725980911814
302.99999999999244,872.4965005302057
303.0999999999924,872.72040296923
303.19999999999243,872.9443054082544
303.29999999999245,873.1682078472788
303.3999999999924,873.3921102863033
303.4999999999924,873.6160127253276
303.5999999999924,873.839915164352
303.69999999999243,874.0638176033765
303.7999999999924,874.2877200424007
303.89999999999236,874.5116224814251
303.9999999999924,874.7355249204495
304.0999999999924,874.9594273594739
304.1999999999924,875.1833297984982
304.29999999999234,875.4072322375225
304.39999999999236,875.6311346765469
304.4999999999924,875.8550371155715
304.59999999999235,876.0789395545958
304.6999999999923,876.3028419936201
304.79999999999234,876.5267444326446
304.89999999999236,876.750646871669
304.9999999999923,876.9745493106932
305.0999999999923,877.1984517497176
305.1999999999923,877.422354188742
305.29999999999234,877.6462566277664
305.3999999999923,877.8701590667908
305.49999999999227,878.094061505815
305.5999999999923,878.3179639448394
305.6999999999923,878.541866383864
305.7999999999923,878.7657688228883
305.89999999999225,878.9896712619126
305.99999999999227,879.2135737009371
306.0999999999923,879.4374761399615
306.19999999999226,879.6613785789858
306.2999999999922,879.8852810180101
306.39999999999225,880.1091834570345
306.49999999999227,880.333085896059
306.59999999999224,880.5569883350834
306.6999999999922,880.7808907741075
306.7999999999922,881.0047932131321
306.89999999999225,881.2286956521565
306.9999999999922,881.4525980911808
307.0999999999922,881.6765005302052
307.1999999999922,881.9004029692296
307.2999999999922,882.124305408254
307.3999999999922,882.3482078472783
307.49999999999216,882.5721102863026
307.5999999999922,882.796012725327
307.6999999999922,883.0199151643515
307.79999999999217,883.2438176033759
307.89999999999213,883.4677200424002
307.99999999999216,883.6916224814246
308.0999999999922,883.9155249204491
308.19999999999214,884.1394273594733
308.2999999999921,884.3633297984977
308.39999999999213,884.5872322375221
308.49999999999216,884.8111346765465
308.5999999999921,885.0350371155708
308.6999999999921,885.2589395545951
308.7999999999921,885.4828419936196
308.89999999999213,885.706744432644
308.9999999999921,885.9306468716684
309.09999999999206,886.1545493106927
309.1999999999921,886.3784517497171
309.2999999999921,886.6023541887416
309.3999999999921,886.8262566277658
309.49999999999204,887.0501590667902
309.59999999999206,887.2740615058146
309.6999999999921,887.4979639448391
309.79999999999205,887.7218663838635
309.899999999992,887.9457688228877
309.99999999999204,888.1696712619121
310.09999999999206,888.3935737009366
310.19999999999203,888.6174761399609
310.299999999992,888.8413785789852
310.399999999992,889.0652810180097
310.49999999999204,889.2891834570341
310.599999999992,889.5130858960583
310.699999999992,889.7369883350827
310.799999999992,889.9608907741072
310.899999999992,890.1847932131316
310.999999999992,890.408695652156
311.09999999999195,890.6325980911802
311.199999999992,890.8565005302047
311.299999999992,891.0804029692291
311.39999999999196,891.3043054082534
311.4999999999919,891.5282078472777
311.59999999999195,891.7521102863022
311.699999999992,891.9760127253267
311.79999999999194,892.199915164351
311.8999999999919,892.4238176033753
311.9999999999919,892.6477200423997
312.09999999999195,892.8716224814241
312.1999999999919,893.0955249204485
312.2999999999919,893.3194273594727
312.3999999999919,893.5433297984972
312.4999999999919,893.7672322375216
312.5999999999919,893.9911346765459
312.69999999999186,894.2150371155703
312.7999999999919,894.4389395545948
312.8999999999919,894.6628419936192
312.99999999999187,894.8867444326435
313.09999999999184,895.1106468716678
313.19999999999186,895.3345493106922
313.2999999999919,895.5584517497166
313.39999999999185,895.782354188741
313.4999999999918,896.0062566277653
313.59999999999184,896.2301590667897
313.69999999999186,896.4540615058143
313.7999999999918,896.6779639448384
313.8999999999918,896.9018663838629
313.9999999999918,897.1257688228873
314.09999999999184,897.3496712619117
314.1999999999918,897.573573700936
314.29999999999177,897.7974761399603
314.3999999999918,898.0213785789847
314.4999999999918,898.2452810180091
314.5999999999918,898.4691834570335
314.69999999999175,898.6930858960578
314.79999999999177,898.9169883350822
314.8999999999918,899.1408907741068
314.99999999999176,899.364793213131
315.0999999999917,899.5886956521554
315.19999999999175,899.8125980911798
315.29999999999177,900.0365005302042
315.39999999999173,900.2604029692286
315.4999999999917,900.4843054082528
315.5999999999917,900.7082078472772
315.69999999999175,900.9321102863017
315.7999999999917,901.156012725326
315.8999999999917,901.3799151643503
315.9999999999917,901.6038176033749
316.0999999999917,901.8277200423993
316.1999999999917,902.0516224814235
316.29999999999166,902.2755249204479
316.3999999999917,902.4994273594723
316.4999999999917,902.7233297984967
316.59999999999167,902.9472322375211
316.69999999999163,903.1711346765453
316.79999999999166,903.3950371155698
316.8999999999917,903.6189395545942
316.99999999999164,903.8428419936185
317.0999999999916,904.066744432643
317.19999999999163,904.2906468716674
317.29999999999166,904.5145493106918
317.3999999999916,904.7384517497161
317.4999999999916,904.9623541887404
317.5999999999916,905.1862566277648
317.69999999999163,905.4101590667892
317.7999999999916,905.6340615058136
317.89999999999156,905.8579639448378
317.9999999999916,906.0818663838623
318.0999999999916,906.3057688228868
318.1999999999916,906.5296712619111
318.29999999999154,906.7535737009355
318.39999999999156,906.9774761399599
318.4999999999916,907.2013785789843
318.59999999999155,907.4252810180086
318.6999999999915,907.6491834570329
318.79999999999154,907.8730858960573
318.89999999999156,908.0969883350817
318.99999999999153,908.3208907741061
319.0999999999915,908.5447932131304
319.1999999999915,908.7686956521549
319.29999999999154,908.9925980911794
319.3999999999915,909.2165005302036
319.4999999999915,909.440402969228
319.5999999999915,909.6643054082524
319.6999999999915,909.8882078472768
319.7999999999915,910.1121102863011
319.89999999999145,910.3360127253254
319.9999999999915,910.5599151643498
320.0999999999915,910.7838176033744
320.19999999999146,911.0077200423987
320.2999999999914,911.231622481423
320.39999999999145,911.4555249204475
320.4999999999915,911.6794273594719
320.59999999999144,911.9033297984961
320.6999999999914,912.1272322375205
320.7999999999914,912.3511346765449
320.89999999999145,912.5750371155693
320.9999999999914,912.7989395545937
321.0999999999914,913.0228419936179
321.1999999999914,913.2467444326423
321.2999999999914,913.4706468716669
321.3999999999914,913.6945493106912
321.49999999999136,913.9184517497155
321.5999999999914,914.14235418874
321.6999999999914,914.3662566277644
321.79999999999137,914.5901590667887
321.89999999999134,914.814061505813
321.99999999999136,915.0379639448374
322.0999999999914,915.2618663838618
322.19999999999135,915.4857688228863
322.2999999999913,915.7096712619104
322.39999999999134,915.933573700935
322.49999999999136,916.1574761399594
322.5999999999913,916.3813785789837
322.6999999999913,916.6052810180081
322.7999999999913,916.8291834570325
322.89999999999134,917.0530858960569
322.9999999999913,917.2769883350812
323.09999999999127,917.5008907741055
323.1999999999913,917.7247932131299
323.2999999999913,917.9486956521544
323.3999999999913,918.1725980911788
323.49999999999125,918.3965005302031
323.59999999999127,918.6204029692275
323.6999999999913,918.844305408252
323.79999999999126,919.0682078472762
323.8999999999912,919.2921102863006
323.99999999999125,919.516012725325
324.09999999999127,919.7399151643494
324.19999999999123,919.9638176033737
324.2999999999912,920.187720042398
324.3999999999912,920.4116224814225
324.49999999999125,920.6355249204469
324.5999999999912,920.8594273594713
324.6999999999912,921.0833297984956
324.7999999999912,921.30723223752
324.8999999999912,921.5311346765445
324.9999999999912,921.7550371155687
325.09999999999116,921.9789395545931
325.1999999999912,922.2028419936175
325.2999999999912,922.426744432642
325.39999999999117,922.6506468716663
325.49999999999113,922.8745493106906
325.59999999999116,923.098451749715
325.6999999999912,923.3223541887395
325.79999999999114,923.5462566277638
325.8999999999911,923.7701590667881
325.99999999999113,923.9940615058126
326.09999999999116,924.217963944837
326.1999999999911,924.4418663838612
326.2999999999911,924.6657688228856
326.3999999999911,924.88967126191
326.49999999999113,925.1135737009345
326.5999999999911,925.3374761399589
326.69999999999106,925.5613785789831
326.7999999999911,925.7852810180076
326.8999999999911,926.009183457032
326.9999999999911,926.2330858960563
327.09999999999104,926.4569883350806
327.19999999999106,926.6808907741051
327.2999999999911,926.9047932131296
327.39999999999105,927.1286956521539
327.499999999991,927.3525980911782
327.59999999999104,927.5765005302026
327.69999999999106,927.800402969227
327.79999999999103,928.0243054082514
327.899999999991,928.2482078472756
327.999999999991,928.4721102863001
328.09999999999104,928.6960127253245
328.199999999991,928.9199151643488
328.299999999991,929.1438176033732
328.399999999991,929.3677200423977
328.499999999991,929.5916224814221
328.599999999991,929.8155249204464
328.69999999999095,930.0394273594707
328.799999999991,930.2633297984951
328.899999999991,930.4872322375195
328.99999999999096,930.7111346765439
329.0999999999909,930.9350371155682
329.19999999999095,931.1589395545926
329.299999999991,931.3828419936171
329.39999999999094,931.6067444326413
329.4999999999909,931.8306468716657
329.5999999999909,932.0545493106902
329.69999999999095,932.2784517497146
329.7999999999909,932.5023541887389
329.8999999999909,932.7262566277632
329.9999999999909,932.9501590667876
330.0999999999909,933.174061505812
330.1999999999909,933.3979639448364
330.29999999999086,933.6218663838607
330.3999999999909,933.8457688228851
330.4999999999909,934.0696712619097
330.59999999999087,934.2935737009338
330.69999999999084,934.5174761399583
330.79999999999086,934.7413785789827
330.8999999999909,934.9652810180071
330.99999999999085,935.1891834570315
331.0999999999908,935.4130858960557
331.19999999999084,935.6369883350801
331.29999999999086,935.8608907741046
331.3999999999908,936.0847932131289
331.4999999999908,936.3086956521532
331.5999999999908,936.5325980911778
331.69999999999084,936.7565005302022
331.7999999999908,936.9804029692264
331.89999999999077,937.2043054082508
331.9999999999908,937.4282078472752
332.0999999999908,937.6521102862996
332.1999999999908,937.876012725324
332.29999999999075,938.0999151643482
332.39999999999077,938.3238176033727
332.4999999999908,938.5477200423971
332.59999999999076,938.7716224814214
332.6999999999907,938.9955249204459
332.79999999999075,939.2194273594703
332.89999999999077,939.4433297984947
332.99999999999073,939.667232237519
333.0999999999907,939.8911346765433
333.1999999999907,940.1150371155677
333.29999999999075,940.3389395545921
333.3999999999907,940.5628419936165
333.4999999999907,940.7867444326407
333.5999999999907,941.0106468716652
333.6999999999907,941.2345493106897
333.7999999999907,941.458451749714
333.89999999999065,941.6823541887384
333.9999999999907,941.9062566277628
334.0999999999907,942.1301590667872
334.19999999999067,942.3540615058115
334.29999999999063,942.5779639448358
334.39999999999065,942.8018663838602
334.4999999999907,943.0257688228846
334.59999999999064,943.249671261909
334.6999999999906,943.4735737009333
334.79999999999063,943.6974761399578
334.89999999999065,943.9213785789823
334.9999999999906,944.1452810180065
335.0999999999906,944.3691834570309
335.1999999999906,944.5930858960553
335.29999999999063,944.8169883350797
335.3999999999906,945.040890774104
335.49999999999056,945.2647932131283
335.5999999999906,945.4886956521527
335.6999999999906,945.7125980911773
335.7999999999906,945.9365005302016
335.89999999999054,946.1604029692259
335.99999999999056,946.3843054082504
336.0999999999906,946.6082078472748
336.19999999999055,946.832110286299
336.2999999999905,947.0560127253234
336.39999999999054,947.2799151643478
336.49999999999056,947.5038176033722
336.59999999999053,947.7277200423966
336.6999999999905,947.9516224814208
336.7999999999905,948.1755249204452
336.89999999999054,948.3994273594698
336.9999999999905,948.6233297984941
337.0999999999905,948.8472322375184
337.1999999999905,949.0711346765429
337.2999999999905,949.2950371155673
337.3999999999905,949.5189395545916
337.49999999999045,949.7428419936159
337.5999999999905,949.9667444326403
337.6999999999905,950.1906468716647
337.79999999999046,950.4145493106892
337.8999999999904,950.6384517497133
337.99999999999045,950.8623541887379
338.0999999999905,951.0862566277623
338.19999999999044,951.3101590667866
338.2999999999904,951.534061505811
338.3999999999904,951.7579639448354
338.49999999999045,951.9818663838598
338.5999999999904,952.2057688228841
338.6999999999904,952.4296712619084
338.7999999999904,952.6535737009328
338.8999999999904,952.8774761399573
338.9999999999904,953.1013785789817
339.09999999999036,953.325281018006
339.1999999999904,953.5491834570304
339.2999999999904,953.7730858960549
339.39999999999037,953.9969883350791
339.49999999999034,954.2208907741035
339.59999999999036,954.4447932131279
339.6999999999904,954.6686956521523
339.79999999999035,954.8925980911766
339.8999999999903,955.1165005302009
339.99999999999034,955.3404029692254
340.09999999999036,955.5643054082498
340.1999999999903,955.7882078472742
340.2999999999903,956.0121102862985
340.3999999999903,956.2360127253229
340.49999999999034,956.4599151643474
340.5999999999903,956.6838176033716
340.69999999999027,956.907720042396
340.7999999999903,957.1316224814204
340.8999999999903,957.3555249204449
340.9999999999903,957.5794273594692
341.09999999999025,957.8033297984935
341.19999999999027,958.0272322375179
341.2999999999903,958.2511346765424
341.39999999999026,958.4750371155667
341.4999999999902,958.698939554591
341.59999999999025,958.9228419936155
341.69999999999027,959.1467444326399
341.79999999999023,959.3706468716641
341.8999999999902,959.5945493106885
341.9999999999902,959.818451749713
342.09999999999025,960.0423541887374
342.1999999999902,960.2662566277618
342.2999999999902,960.490159066786
342.3999999999902,960.7140615058105
342.4999999999902,960.9379639448349
342.5999999999902,961.1618663838592
342.69999999999015,961.3857688228835
342.7999999999902,961.609671261908
342.8999999999902,961.8335737009324
342.99999999999017,962.0574761399567
343.09999999999013,962.281378578981
343.19999999999015,962.5052810180055
343.2999999999902,962.7291834570299
343.39999999999014,962.9530858960543
343.4999999999901,963.1769883350785
343.59999999999013,963.400890774103
343.69999999999015,963.6247932131274
343.7999999999901,963.8486956521517
343.8999999999901,964.0725980911761
343.9999999999901,964.2965005302005
344.09999999999013,964.520402969225
344.1999999999901,964.7443054082493
344.29999999999006,964.9682078472736
344.3999999999901,965.192110286298
344.4999999999901,965.4160127253224
344.5999999999901,965.6399151643468
344.69999999999004,965.8638176033711
344.79999999999006,966.0877200423955
344.8999999999901,966.31162248142
344.99999999999005,966.5355249204442
345.09999999999,966.7594273594686
345.19999999999004,966.9833297984931
345.29999999999006,967.2072322375175
345.39999999999003,967.4311346765418
345.49999999999,967.6550371155661
