Range Time (seconds),Fuel Pressure
214.29999999997642,20.281690140845072
214.39999999997644,20.281690140845072
214.49999999997647,20.281690140845072
214.59999999997643,20.281690140845072
214.6999999999764,20.281690140845072
214.79999999997642,20.281690140845072
214.89999999997644,20.281690140845072
214.9999999999764,20.281690140845072
215.09999999997638,20.281690140845072
215.1999999999764,20.281690140845072
215.29999999997642,20.281690140845072
215.3999999999764,20.281690140845072
215.49999999997635,20.281690140845072
215.59999999997638,20.281690140845072
215.6999999999764,20.281690140845072
215.79999999997636,20.281690140845072
215.89999999997633,20.281690140845072
215.99999999997635,20.281690140845072
216.09999999997638,20.281690140845072
216.19999999997634,20.281690140845072
216.2999999999763,20.281690140845072
216.39999999997633,20.281690140845072
216.49999999997635,20.281690140845072
216.59999999997632,20.281690140845072
216.69999999997628,20.281690140845072
216.7999999999763,20.281690140845072
216.89999999997633,20.281690140845072
216.9999999999763,20.281690140845072
217.09999999997626,20.281690140845072
217.19999999997628,20.281690140845072
217.2999999999763,20.281690140845072
217.39999999997627,20.281690140845072
217.49999999997624,20.281690140845072
217.59999999997626,20.281690140845072
217.69999999997628,20.281690140845072
217.79999999997625,20.281690140845072
217.89999999997622,20.281690140845072
217.99999999997624,20.281690140845072
218.09999999997626,20.281690140845072
218.19999999997623,20.281690140845072
218.2999999999762,20.281690140845072
218.39999999997622,20.281690140845072
218.49999999997624,20.281690140845072
218.5999999999762,20.281690140845072
218.69999999997617,20.281690140845072
218.7999999999762,20.281690140845072
218.89999999997622,20.281690140845072
218.99999999997618,20.281690140845072
219.09999999997615,20.281690140845072
219.19999999997617,20.281690140845072
219.2999999999762,20.281690140845072
219.39999999997616,20.281690140845072
219.49999999997613,20.281690140845072
219.59999999997615,20.281690140845072
219.69999999997617,20.281690140845072
219.79999999997614,20.281690140845072
219.8999999999761,20.281690140845072
219.99999999997613,20.281690140845072
220.09999999997615,20.281690140845072
220.19999999997611,20.281690140845072
220.29999999997608,20.281690140845072
220.3999999999761,20.281690140845072
220.49999999997613,20.281690140845072
220.5999999999761,20.281690140845072
220.69999999997606,20.281690140845072
220.79999999997608,20.281690140845072
220.8999999999761,20.281690140845072
220.99999999997607,20.281690140845072
221.09999999997603,20.281690140845072
221.19999999997606,20.281690140845072
221.29999999997608,20.281690140845072
221.39999999997605,20.281690140845072
221.499999999976,20.281690140845072
221.59999999997603,20.281690140845072
221.69999999997606,20.281690140845072
221.79999999997602,20.281690140845072
221.899999999976,20.281690140845072
221.999999999976,20.281690140845072
222.09999999997603,20.281690140845072
222.199999999976,20.281690140845072
222.29999999997597,20.281690140845072
222.399999999976,20.281690140845072
222.499999999976,20.281690140845072
222.59999999997598,20.281690140845072
222.69999999997594,20.281690140845072
222.79999999997597,20.281690140845072
222.899999999976,20.281690140845072
222.99999999997596,20.281690140845072
223.09999999997592,20.281690140845072
223.19999999997594,20.281690140845072
223.29999999997597,20.281690140845072
223.39999999997593,20.281690140845072
223.4999999999759,20.281690140845072
223.59999999997592,20.281690140845072
223.69999999997594,20.281690140845072
223.7999999999759,20.281690140845072
223.89999999997588,20.281690140845072
223.9999999999759,20.281690140845072
224.09999999997592,20.281690140845072
224.1999999999759,20.281690140845072
224.29999999997585,20.281690140845072
224.39999999997588,20.281690140845072
224.4999999999759,20.281690140845072
224.59999999997586,20.281690140845072
224.69999999997583,20.281690140845072
224.79999999997585,20.281690140845072
224.89999999997588,20.281690140845072
224.99999999997584,20.281690140845072
225.0999999999758,20.281690140845072
225.19999999997583,20.281690140845072
225.29999999997585,20.281690140845072
225.39999999997582,20.28145442097041
225.49999999997578,20.280875880281833
225.5999999999758,20.280297339593254
225.69999999997583,20.27971879890468
225.7999999999758,20.279140258216103
225.89999999997576,20.278561717527527
225.99999999997578,20.27798317683895
226.0999999999758,20.277404636150376
226.19999999997577,20.2768260954618
226.29999999997574,20.276247554773224
226.39999999997576,20.27566901408465
226.49999999997578,20.275090473396073
226.59999999997575,20.274511932707497
226.69999999997572,20.27393339201892
226.79999999997574,20.273354851330346
226.89999999997576,20.27277631064177
226.99999999997573,20.272197769953195
227.0999999999757,20.27161922926462
227.19999999997572,20.27104068857604
227.29999999997574,20.270462147887464
227.3999999999757,20.26988360719889
227.49999999997567,20.269305066510313
227.5999999999757,20.268726525821737
227.69999999997572,20.26814798513316
227.79999999997568,20.267569444444586
227.89999999997565,20.26699090375601
227.99999999997567,20.266412363067435
228.0999999999757,20.26583382237886
228.19999999997566,20.265255281690283
228.29999999997563,20.264676741001708
228.39999999997565,20.264098200313132
228.49999999997567,20.263519659624556
228.59999999997564,20.26294111893598
228.6999999999756,20.262362578247405
228.79999999997563,20.26178403755883
228.89999999997565,20.26120549687025
228.9999999999756,20.260626956181675
229.09999999997558,20.2600484154931
229.1999999999756,20.259469874804523
229.29999999997563,20.258891334115948
229.3999999999756,20.258312793427372
229.49999999997556,20.257734252738796
229.59999999997558,20.25715571205022
229.6999999999756,20.256577171361645
229.79999999997557,20.25599863067307
229.89999999997553,20.255420089984494
229.99999999997556,20.254841549295918
230.09999999997558,20.254263008607342
230.19999999997555,20.253684467918767
230.2999999999755,20.25310592723019
